"('A0A090YBL8',)",2.0736684799194336,-2.1987311527027487e-07,0,299,103
"('A0A096ZNF0',)",6.028462886810303,-1.8343119734254287e-07,0,71,103
"('A0A098DKM1',)",0.09066618233919144,-1.6599985031007236e-07,0,197,46
"('A0A0A1EI83',)",4.822625160217285,-2.292363916467366e-07,0,199,70
"('A0A0A1EIU0',)",0.37058889865875244,-1.8964338721616514e-07,0,293,41
"('A0A0A1GNF2',)",6.083109378814697,-1.828570788120487e-07,0,293,1
"('A0A0A1H8I4',)",4.864463806152344,-2.2955323686346674e-07,0,262,2
"('A0A0A7HKJ5',)",0.4928590655326843,-1.8711943994276226e-07,0,240,8
"('A0A0A7HMM5',)",0.07123789191246033,-5.3835297109117164e-08,0,240,8
"('A0A0A7RCI7',)",4.861940383911133,-1.7215683101312607e-07,0,277,32
"('A0A0A7RRF2',)",11.379409790039062,-1.6587189577421668e-07,0,251,34
"('A0A0B5L773',)",1.719802975654602,-1.9744808810173708e-07,0,242,32
"('A0A0B6AMR7',)",4.777114391326904,-2.619788688207336e-07,0,299,103
"('A0A0B6CW37',)",1.2143052816390991,-2.0436830538983486e-07,0,290,34
"('A0A0B6FPX1',)",6.004106521606445,-1.6495846466568764e-07,0,285,103
"('A0A0B6VQ18',)",1.794934630393982,-1.9699569975273334e-07,0,222,7
"('A0A0C5VFC0',)",13.10054874420166,-3.467040983196057e-07,0,266,32
"('A0A0D4WV12',)",10.654162406921387,-6.590693146790727e-08,0,279,29
"('A0A0D5YDA5',)",6.726467132568359,-7.426095294249535e-08,0,213,9
"('A0A0D6UDD4',)",0.12615950405597687,-1.8917074839919223e-07,0,142,2
"('A0A0D7LLM5',)",1.8016563653945923,-1.6154253046352096e-07,0,211,71
"('A0A0E3GVY6',)",1.6510366201400757,-1.9729567668491654e-07,0,251,13
"('A0A0F6B281',)",7.999759674072266,-5.23844931876738e-08,0,194,15
"('A0A0F6N6D4',)",0.15376470983028412,-1.8893651088092156e-07,0,158,127
"('A0A0F6QU36',)",0.18071189522743225,-1.8913326016445353e-07,0,243,49
"('A0A0F6TMI2',)",3.9761760234832764,-1.669473022047896e-07,0,271,30
"('A0A0F7H1P7',)",0.45052817463874817,-1.9140954066187987e-07,0,238,49
"('A0A0F7N1T1',)",7.144155979156494,-1.9423114849814738e-07,0,231,140
"('A0A0F7RDQ4',)",0.4420061409473419,-1.87195098533266e-07,0,276,62
"('A0A0G3IAY2',)",0.27737173438072205,-1.896023178460382e-07,0,129,3
"('A0A0G3ICV8',)",5.839321613311768,-1.6295909688324173e-07,0,125,3
"('A0A0H0ZQK0',)",3.263198137283325,-1.9650906324386597e-07,0,300,6
"('A0A0H2UR34',)",0.4767175614833832,-1.911813853894273e-07,0,191,9
"('A0A0H2VA12',)",1.208953619003296,-2.0759267727044062e-07,0,212,4
"('A0A0H2ZQ64',)",0.2429674118757248,-1.8959747194458032e-07,0,142,70
"('A0A0H3AFW5',)",1.0902409553527832,-1.9316884447562188e-07,0,286,6
"('A0A0H3C8Q1',)",0.9543580412864685,-1.9299747577861126e-07,0,280,4
"('A0A0H3CWX4',)",4.881021976470947,-1.7272294883241557e-07,0,274,103
"('A0A0H3DJW0',)",2.2358996868133545,-1.6683259218552848e-07,0,259,62
"('A0A0H3FM50',)",5.845823764801025,-6.47703828349222e-08,0,150,33
"('A0A0H3GB68',)",31.02548599243164,3.555274088284932e-05,70,219,71
"('A0A0H3HE78',)",11.888352394104004,-1.354751617554939e-07,0,202,22
"('A0A0H3JN63',)",9.76338005065918,-4.261854869014314e-08,0,243,1
"('A0A0H3K7Y1',)",0.19595257937908173,-1.890458349862456e-07,0,160,5
"('A0A0H3KB22',)",0.5584415793418884,-1.8633519971444912e-07,0,210,2
"('A0A0H3LJU9',)",7.396657466888428,-2.8053545975126326e-07,0,265,3
"('A0A0H3LKK8',)",1.6004644632339478,-1.6784250078671903e-07,0,205,1
"('A0A0H3LW43',)",0.5886778831481934,-1.86803248425349e-07,0,137,6
"('A0A0H3M9T2',)",2.001635789871216,-1.6311869899254816e-07,0,285,20
"('A0A0H3W5S4',)",4.254488468170166,-2.0932583311150665e-07,0,273,45
"('A0A0K0M737',)",0.25876584649086,-1.8944211888083373e-07,0,264,34
"('A0A0K2SQZ9',)",7.30978536605835,-1.7089074333398457e-07,0,268,67
"('A0A0K8P6T7',)",0.2820844054222107,-1.89435070296895e-07,0,290,5
"('A0A0M3KL39',)",0.23659950494766235,-1.895696044584838e-07,0,137,1
"('A0A0M3KL46',)",2.4246320724487305,-2.2991352466306125e-07,0,242,5
"('A0A0M3SVN7',)",5.539798736572266,-1.8409009783226793e-07,0,233,9
"('A0A0M4N1K4',)",0.1923842579126358,-1.882120841401047e-07,0,209,70
"('A0A0M4NIK2',)",0.4682311415672302,-1.8752955099898827e-07,0,236,49
"('A0A0M8PDN7',)",9.690327644348145,-5.8331949048806564e-08,0,281,103
"('A0A0N6ZAZ6',)",2.863759994506836,-1.9019935848518799e-07,0,160,32
"('A0A0N6ZBV6',)",0.23926393687725067,-1.897094534797361e-07,0,160,32
"('A0A0N9FGL8',)",0.449956476688385,-1.9088520275545307e-07,0,256,71
"('A0A0N9WRG3',)",1.8844001293182373,-2.0393594013512484e-07,0,275,71
"('A0A0P0YP15',)",10.204486846923828,3.675042307804688e-06,0,215,30
"('A0A0S1NK17',)",1.2043907642364502,-2.0138686807058548e-07,0,220,71
"('A0A0S1X9V3',)",6.8240742683410645,-5.458530694113506e-08,0,190,8
"('A0A0U1WZ18',)",0.11849004775285721,-1.7961721709980338e-07,0,252,19
"('A0A0U2RV57',)",6.335317134857178,-1.7949126629446255e-07,0,286,15
"('A0A0U2U334',)",3.8555779457092285,-1.6276936776193907e-07,0,202,1
"('A0A124C1Y7',)",3.5352535247802734,-1.6002138636395102e-07,0,157,33
"('A0A125SE96',)",0.10254546254873276,-1.872280961379147e-07,0,293,5
"('A0A140N9T3',)",9.22860050201416,-3.0394849659387546e-07,0,254,4
"('A0A142LT01',)",0.3524135947227478,-1.8961168279929552e-07,0,264,41
"('A0A150CP14',)",21.964693069458008,-2.8900660709041404e-07,0,157,9
"('A0A172MAU1',)",5.764901638031006,-1.612893356650602e-07,0,213,140
"('A0A173MZL7',)",3.3186326026916504,-1.7131539209458424e-07,0,233,127
"('A0A177YY42',)",0.08901839703321457,-1.293456790563141e-07,0,156,9
"('A0A1B0WVE7',)",1.7018704414367676,-1.7227442583589436e-07,0,184,10
"('A0A1B0ZSC0',)",1.9565850496292114,-2.2182337033882504e-07,0,232,9
"('A0A1B1L4G3',)",0.31099846959114075,-1.896293326808518e-07,0,280,3
"('A0A1B1LML0',)",1.43086838722229,-1.910156299800292e-07,0,271,47
"('A0A1B1WA13',)",0.2656589150428772,-1.8970698079101567e-07,0,255,53
"('A0A1B1WA14',)",9.941603660583496,5.919715840718709e-05,0,240,53
"('A0A1B1Y7V0',)",5.230829238891602,-1.6097600052944472e-07,0,300,72
"('A0A1B2BII0',)",0.07863438874483109,-5.3835297109117164e-08,0,255,74
"('A0A1C4WQP5',)",7.607363224029541,-2.937515546364011e-07,0,150,5
"('A0A1C9U7K7',)",2.971181631088257,-1.6926694001995202e-07,0,247,47
"('A0A1C9V3R0',)",7.38416051864624,-1.9598266476350545e-07,0,184,10
"('A0A1C9V3R4',)",4.174793243408203,-1.0106874270832122e-07,0,184,10
"('A0A1C9V3R6',)",12.937963485717773,1.8556724171503447e-05,0,184,10
"('A0A1C9V3S9',)",16.447935104370117,-2.745377116752934e-07,0,184,10
"('A0A1D6FGI6',)",3.1079986095428467,-1.802704758802065e-07,0,258,4
"('A0A1D6H1J3',)",42.47335433959961,-7.628248255286962e-08,0,260,4
"('A0A1D8D5T2',)",3.5683765411376953,-1.5774350003994186e-07,0,157,6
"('A0A1E3MBK2',)",1.8280363082885742,-1.7148681763501372e-07,0,264,20
"('A0A1I9GET0',)",0.3603641986846924,-1.8947640967326151e-07,0,275,15
"('A0A1L1VVY8',)",0.8658528923988342,-1.8699670079058706e-07,0,228,2
"('A0A1L3THR9',)",0.9787026047706604,-1.8752515984488127e-07,0,298,32
"('A0A1L4AJD2',)",15.429516792297363,8.085450826911256e-05,46,294,47
"('A0A1L4FQZ9',)",7.095229625701904,-1.8050273808967177e-07,0,150,33
"('A0A1L7NZN4',)",15.971470832824707,-7.531675549898864e-08,0,147,10
"('A0A1P8VSL7',)",19.12212562561035,-6.457170087514896e-08,0,228,2
"('A0A1Q2T258',)",2.7472221851348877,-2.2438825908466242e-07,0,231,13
"('A0A1R4GQY2',)",0.31591856479644775,-1.894294712201372e-07,0,279,3
"('A0A1S1GKD7',)",1.9549812078475952,-1.6213142828291893e-07,0,252,23
"('A0A1S2B2X3',)",4.535943031311035,-2.418481983568199e-07,0,252,23
"('A0A1S4NYD4',)",1.7051093578338623,-1.9692159014539357e-07,0,298,30
"('A0A1S5WII4',)",4.244944095611572,-2.3223918788062292e-07,0,211,21
"('A0A1S6YJF3',)",8.354942321777344,-1.3584313762748934e-07,0,215,30
"('A0A1S7J048',)",1.2632683515548706,-2.026443013392054e-07,0,154,5
"('A0A1V0M5M0',)",0.9012293815612793,-1.7907818516960106e-07,0,252,23
"('A0A1W2F5U3',)",2.3215370178222656,-2.338191791295685e-07,0,293,103
"('A0A1W6AKT2',)",3.0724475383758545,-1.9751001900658594e-07,0,214,83
"('A0A1W6VPA7',)",14.127604484558105,-1.8487907027520123e-07,0,242,2
"('A0A1Y2HEJ3',)",0.9712028503417969,-1.7302974697486206e-07,0,261,94
"('A0A223CGG0',)",0.6390175223350525,-1.866436605268973e-07,0,183,9
"('A0A286Q5D2',)",0.6045509576797485,-1.868425840712007e-07,0,232,110
"('A0A286S218',)",24.974002838134766,2.929304230292473e-07,198,237,3
"('A0A286S6I1',)",0.5390552878379822,-1.8741373253305937e-07,0,269,41
"('A0A287B5F1',)",0.19383768737316132,-1.895551093866743e-07,0,278,13
"('A0A288W730',)",9.634919166564941,-2.862623773580708e-07,0,242,6
"('A0A290U7B6',)",0.11307130008935928,-1.882998645896805e-07,0,227,4
"('A0A2H3FHS0',)",14.762654304504395,-1.6628591481548938e-07,0,270,46
"('A0A2H3GRH7',)",0.6616905927658081,-1.9190618161246675e-07,0,195,46
"('A0A2H4V677',)",9.548912048339844,-4.3849595954270626e-07,0,267,20
"('A0A2I6U1R5',)",0.06278211623430252,0.0,0,281,47
"('A0A2K1JMA3',)",6.687155246734619,-2.9195237516432826e-07,0,297,30
"('A0A2P1G7E2',)",4.285436153411865,-1.6082103115877544e-07,0,294,10
"('A0A2U8KGN4',)",9.97326374053955,2.696000592550263e-06,0,94,103
"('A0A2U8LMQ3',)",18.387590408325195,-2.0399175681973247e-08,0,290,140
"('A0A2U9GGW3',)",1.1202369928359985,-2.0133157363488863e-07,0,160,2
"('A0A2U9GHG9',)",2.213326930999756,-2.2889321371621918e-07,0,180,2
"('A0A2W4GVN6',)",0.16473013162612915,-1.891355623229174e-07,0,299,32
"('A0A2X2Y2S3',)",0.7055380344390869,-1.8722563766004896e-07,0,211,10
"('A0A2Y0HLE8',)",5.32642936706543,-2.610869671570981e-07,0,200,37
"('A0A2Y9CJ10',)",1.3048758506774902,-1.97165221038631e-07,0,132,1
"('A0A2Z4EVE5',)",0.7963752150535583,-1.881837619066573e-07,0,218,9
"('A0A2Z5U8E0',)",13.875345230102539,-2.0745785533904382e-08,0,283,41
"('A0A2Z5UR29',)",7.2530975341796875,-2.976005077925947e-07,0,282,41
"('A0A2Z5VGN0',)",2.4253292083740234,-2.188430983096623e-07,0,263,15
"('A0A346FH09',)",0.13004308938980103,-1.8831212855729973e-07,0,256,72
"('A0A379KX44',)",2.6490955352783203,-1.6078475084668753e-07,0,184,3
"('A0A3L6FU46',)",11.481317520141602,-1.930453805698562e-07,0,267,22
"('A0A3M7JTD4',)",2.3593311309814453,-1.9718919475053553e-07,0,241,32
"('A0A3Q8GL18',)",0.09155511111021042,-1.796190929326258e-07,0,271,2
"('A0A3Q8GYY4',)",0.11789656430482864,-1.8722360550782469e-07,0,268,2
"('A0A4Q0VE60',)",0.18961907923221588,-1.8964733783377596e-07,0,202,3
"('A0A4Y5QRZ7',)",7.04462194442749,-3.462864412995259e-07,0,180,12
"('A0A509AI86',)",9.457099914550781,-3.652061764114478e-07,0,175,18
"('A0A510WIR9',)",0.4360722601413727,-1.865510341758636e-07,0,219,10
"('A0EL75',)",3.803792715072632,-1.3706991808248858e-07,0,287,127
"('A0LRH5',)",6.216014385223389,-1.8179416372277046e-07,0,280,3
"('A0NLY7',)",0.1964043378829956,-1.8956124847591127e-07,0,263,3
"('A0P0F0',)",0.12277961522340775,-1.8887841690684581e-07,0,257,3
"('A0QU81',)",8.38833999633789,-1.3559233025262074e-07,0,181,30
"('A0QW08',)",1.2651429176330566,-2.0387950883105077e-07,0,154,18
"('A0QX86',)",9.425432205200195,-2.7696722781911376e-07,0,276,53
"('A0R1X0',)",11.845623016357422,1.8426335373078473e-06,0,277,11
"('A0R2K6',)",4.551706314086914,-1.8328428552649711e-07,0,130,6
"('A0R3B1',)",0.09588660299777985,-5.3835290003689806e-08,0,261,2
"('A0R3D3',)",8.753771781921387,5.004831837140955e-05,0,191,15
"('A0R5M9',)",1.9180020093917847,-2.2430104706927523e-07,0,227,1
"('A1CZ35',)",5.3187761306762695,-1.6923461032547493e-07,0,140,5
"('A1IVX2',)",2.526857614517212,-2.1740967781624931e-07,0,172,5
"('A1L259',)",12.151406288146973,3.508058944134973e-05,51,174,3
"('A1SZA3',)",7.93461799621582,1.4250510503188707e-05,0,149,33
"('A1XM14',)",13.509136199951172,-1.8077764707413735e-07,0,129,145
"('A1XP58',)",5.95979118347168,-1.549473438444693e-07,0,241,34
"('A1Y9I4',)",3.5924124717712402,-1.5689411725361424e-07,0,207,4
"('A1Y9I5',)",1.5364662408828735,-1.909211277961731e-07,0,207,4
"('A1Y9I6',)",3.6315548419952393,-1.6382321632590902e-07,0,208,4
"('A1YPR3',)",8.362709045410156,-2.5600684239179827e-07,0,183,1
"('A1YZ23',)",0.49076545238494873,-1.9110633786567632e-07,0,286,27
"('A1Z1R8',)",0.08973004668951035,-1.849348478799584e-07,0,171,14
"('A2BLE9',)",5.9756388664245605,-2.124515816603889e-07,0,237,13
"('A2EGX9',)",10.659346580505371,9.653125744080171e-05,10,252,35
"('A2FT29',)",34.11994552612305,5.9524048992898315e-05,0,252,35
"('A2I9X8',)",2.7513251304626465,-2.2464172388936277e-07,0,111,14
"('A2Q2X7',)",2.40374755859375,-1.5802099539996561e-07,0,282,30
"('A2SL37',)",1.9858708381652832,-1.6361107668672048e-07,0,71,6
"('A2TBP7',)",1.342166781425476,-2.0062394412434514e-07,0,251,5
"('A2VDF0',)",5.182104587554932,-1.3556186218011135e-07,0,154,3
"('A3DHT2',)",2.643602132797241,-1.663769779725044e-07,0,257,21
"('A3DIL8',)",1.7410755157470703,-1.7067580415641714e-07,0,149,14
"('A3E7Z6',)",4.8685479164123535,-1.358298220566212e-07,0,182,6
"('A3FJ64',)",8.847293853759766,-3.378987400992628e-07,0,250,41
"('A3SN11',)",0.5457317233085632,-1.919469951872088e-07,0,165,2
"('A4IJM8',)",0.15146774053573608,-1.8921431887974904e-07,0,299,20
"('A4PEU6',)",0.39996960759162903,-1.8604741569561156e-07,0,296,23
"('A4QFE0',)",0.35711973905563354,-1.893580616751933e-07,0,247,12
"('A4QMP8',)",14.356832504272461,-3.05765155417248e-07,0,179,23
"('A4VVI7',)",4.329333305358887,-1.6327415153227776e-07,0,210,7
"('A4YEG2',)",0.9892829060554504,-1.931147295408664e-07,0,140,5
"('A4YI89',)",5.346222400665283,-1.7961940557142952e-07,0,259,1
"('A5A5F1',)",2.7253174781799316,-1.763414019251286e-07,0,226,26
"('A5A5G3',)",6.966221332550049,-4.332887897362525e-07,0,129,6
"('A5F5R2',)",0.1481374204158783,-1.8926435529920127e-07,0,231,19
"('A5F8G9',)",5.105929374694824,-2.9851446470274823e-07,0,91,3
"('A5HAK0',)",8.686644554138184,-2.8197197821100417e-07,0,149,8
"('A5HAK2',)",0.9169989824295044,-1.7270170360461634e-07,0,135,8
"('A5HKK6',)",0.5944668650627136,-1.9218411750898667e-07,0,212,21
"('A5JHE4',)",6.498757839202881,-3.408640480984104e-08,0,80,4
"('A5JTM5',)",11.414387702941895,4.531282371544876e-08,0,269,2
"('A5LH21',)",8.277810096740723,-1.7149136510852259e-07,0,291,127
"('A5W059',)",7.198220252990723,-1.6604151653609733e-07,0,238,1
"('A5W402',)",4.758016586303711,-1.874612394203723e-07,0,193,22
"('A5WDH9',)",0.318499892950058,-1.891078937887869e-07,0,167,33
"('A6DAW8',)",3.61318302154541,-1.6854667705956672e-07,0,205,71
"('A6G7B1',)",2.5802290439605713,-1.6308493400174484e-07,0,297,23
"('A6N6J6',)",5.965753555297852,-2.5924779833985667e-07,0,230,30
"('A6NA25',)",9.063499450683594,-2.936450584911654e-07,0,194,7
"('A6PZ97',)",6.005399227142334,-1.7184764544708742e-07,0,200,14
"('A6Q1E0',)",0.14804446697235107,-1.8870905194035004e-07,0,243,45
"('A6T4S8',)",5.397415637969971,-3.036998634797783e-07,0,126,18
"('A6T925',)",8.889472007751465,-1.6732387564388773e-07,0,166,3
"('A6T926',)",0.22922714054584503,-1.894575092364903e-07,0,108,7
"('A6TBN1',)",0.11767513304948807,-1.8722825245731656e-07,0,294,7
"('A6XIG7',)",0.08483904600143433,-1.7961446019398863e-07,0,299,2
"('A6XJQ9',)",0.31173577904701233,-1.898709740544291e-07,0,172,14
"('A7BK78',)",11.05665111541748,9.648387640481815e-05,2,235,4
"('A7F6T4',)",17.566675186157227,1.867438550107181e-05,0,203,2
"('A7ISP6',)",0.41432133316993713,-1.8714329996782908e-07,0,226,17
"('A7J1X3',)",1.0327669382095337,-1.9316884447562188e-07,0,156,18
"('A7KBW5',)",4.769591331481934,-1.9402320106109983e-07,0,266,32
"('A7KME9',)",5.563638210296631,-1.715543902491845e-07,0,195,110
"('A7KTI4',)",6.845241546630859,-3.381678936875687e-07,0,219,17
"('A7LFP7',)",1.6244004964828491,-2.0365642683373153e-07,0,258,45
"('A7LFV6',)",2.804190158843994,-1.8053003714157967e-07,0,143,4
"('A7WPL7',)",0.4287671148777008,-1.8495047982014512e-07,0,247,4
"('A7XNI2',)",9.36018180847168,2.5040974378498504e-06,0,297,2
"('A7YBX4',)",2.0766377449035645,-2.3239037716393796e-07,0,110,34
"('A8AQF2',)",1.1554374694824219,-2.041521156570525e-07,0,150,33
"('A8B3A8',)",0.12218619138002396,-1.886645293325273e-07,0,249,35
"('A8CFB7',)",7.978845596313477,-5.7842683531816874e-08,0,296,23
"('A8CGP1',)",0.20561674237251282,-1.8921105038316455e-07,0,229,64
"('A8QPD8',)",0.11814861744642258,-1.8719086369856086e-07,0,248,30
"('A8R403',)",0.08290817588567734,-1.6605879693543102e-07,0,241,127
"('A8UHA2',)",10.816781044006348,0.0001171357071143575,10,109,14
"('A8YZE2',)",6.0391998291015625,-7.93386121245021e-08,0,222,1
"('A8YZR7',)",6.59626579284668,-6.717348810525436e-08,0,252,9
"('A9A677',)",3.9099535942077637,-1.3670195642134786e-07,0,230,6
"('A9CEQ7',)",1.0864025354385376,-1.9295839592814445e-07,0,292,2
"('A9CJ26',)",5.825465679168701,-3.062232849515567e-07,0,169,3
"('A9CK16',)",0.7095425724983215,-1.8688794511945162e-07,0,152,5
"('A9CK30',)",0.5062937140464783,-1.8722188599440415e-07,0,248,1
"('A9LRT7',)",1.6454122066497803,-1.7476367020208272e-07,0,235,12
"('A9QUB2',)",10.565328598022461,-3.360708547006652e-07,0,300,32
"('A9W9U6',)",10.57257080078125,-1.4487239852201128e-08,0,72,6
"('A9WC41',)",10.201336860656738,-3.4208810006930435e-07,0,280,1
"('A9Z0X6',)",0.19988970458507538,-1.8912417942829052e-07,0,238,49
"('A9ZN12',)",5.276401519775391,-1.9300776443742507e-07,0,237,8
"('B0B0H7',)",0.10558824986219406,0.0,0,269,32
"('B0B7P4',)",3.361294984817505,-1.5273690223693848e-07,0,208,6
"('B0BNM1',)",0.3526853322982788,-1.8926442635347485e-07,0,282,4
"('B0I1V1',)",0.07614090293645859,-5.3835293556403485e-08,0,290,2
"('B0LM06',)",9.226959228515625,-2.709203954509576e-07,0,276,41
"('B0LM07',)",0.0803377777338028,-1.6605874009201216e-07,0,259,41
"('B0LM08',)",2.835886240005493,-1.6780121825377137e-07,0,274,41
"('B0LM09',)",0.5308376550674438,-1.866985428478074e-07,0,276,41
"('B0LM10',)",0.18184979259967804,-1.891256573571809e-07,0,276,41
"('B0LM11',)",4.051567554473877,-1.6434469785053807e-07,0,276,41
"('B0LM12',)",10.66373348236084,8.279355097329244e-05,41,276,41
"('B0LM13',)",4.858728408813477,-2.963495546737249e-07,0,276,41
"('B0LM14',)",0.08369545638561249,-1.7961680498501664e-07,0,276,41
"('B0LM15',)",0.809340238571167,-1.8810956703418924e-07,0,258,41
"('B0LM16',)",1.913512945175171,-1.7227442583589436e-07,0,276,41
"('B0LM17',)",7.8459062576293945,-2.6922265305984183e-08,0,238,41
"('B0LM18',)",2.1985700130462646,-1.583113373726519e-07,0,276,41
"('B0LM19',)",1.1117514371871948,-1.7456814305205626e-07,0,276,41
"('B0LM21',)",0.7203571200370789,-1.87031332643528e-07,0,276,41
"('B0LM22',)",7.9500813484191895,-2.401551739694696e-07,0,266,41
"('B0LM23',)",0.5245152115821838,-1.877633621916175e-07,0,276,41
"('B0LM24',)",3.889047622680664,-2.396760692136013e-07,0,237,41
"('B0LM25',)",2.0179407596588135,-2.1946462425148638e-07,0,273,41
"('B0LM27',)",1.387525200843811,-1.9667777451104484e-07,0,276,41
"('B0LM28',)",4.514607906341553,-1.7935383311851183e-07,0,276,41
"('B0LM29',)",3.6922831535339355,-1.0110193926493594e-07,0,244,41
"('B0LM30',)",5.055728912353516,-2.9725904937549785e-07,0,234,41
"('B0LM31',)",0.11632666736841202,-1.8855546102258813e-07,0,274,41
"('B0LM32',)",10.301410675048828,3.5850574931828305e-05,92,276,41
"('B0LM33',)",6.116383075714111,-2.1045190123913926e-07,0,276,41
"('B0LM34',)",5.762200832366943,-4.0806256151881826e-07,0,78,41
"('B0LM35',)",2.4928081035614014,-1.6093659382931946e-07,0,276,41
"('B0LM36',)",2.003746509552002,-1.6203325969854632e-07,0,276,41
"('B0LM37',)",7.408421039581299,-3.0509588100358087e-07,0,276,41
"('B0LM38',)",0.8834148645401001,-1.8065718165871658e-07,0,276,41
"('B0LS89',)",3.1068577766418457,-1.711116510705324e-07,0,148,77
"('B0LV85',)",0.10686789453029633,-1.8825708991698775e-07,0,217,32
"('B0M0H6',)",1.1332753896713257,-1.9314926191782433e-07,0,258,74
"('B0NGC5',)",0.3854304254055023,-1.8556038128281216e-07,0,289,5
"('B0NI18',)",4.4027099609375,-1.701730241165933e-07,0,169,4
"('B0V5R2',)",1.3508403301239014,-2.0927031130213436e-07,0,131,22
"('B0VA03',)",7.301912784576416,-2.8319169587120996e-07,0,214,9
"('B0VXM8',)",1.8355516195297241,-1.9728342692815204e-07,0,267,2
"('B1IS70',)",1.1851052045822144,-1.7565916721196118e-07,0,262,2
"('B1MG73',)",3.016982078552246,-2.2670590738016472e-07,0,288,103
"('B1PWE7',)",8.259466171264648,-1.8075373020565166e-07,0,169,14
"('B1Q002',)",0.4416095018386841,-1.8728994177763525e-07,0,287,31
"('B1VB65',)",1.5209004878997803,-1.907381914634243e-07,0,224,4
"('B1VB66',)",0.22196711599826813,-1.8955645941787225e-07,0,172,4
"('B1XCS0',)",2.251420736312866,-2.2191613879840588e-07,0,253,9
"('B2A551',)",0.14962486922740936,-1.8909562982116768e-07,0,144,33
"('B2C4H2',)",3.395627021789551,-2.285819391545374e-07,0,258,4
"('B2CMA5',)",10.990560531616211,3.0044466825529526e-07,137,160,14
"('B2HGU6',)",0.15143461525440216,-1.890425664896611e-07,0,159,8
"('B2IQ22',)",9.815718650817871,-2.8614397251658374e-07,0,286,20
"('B2JYH9',)",5.855812072753906,-1.5521361262926803e-07,0,182,30
"('B2KK57',)",0.713478147983551,-1.8606479557092825e-07,0,218,17
"('B2RKK0',)",8.019614219665527,-1.6636687405480188e-07,0,211,4
"('B2RL07',)",3.862867593765259,-1.6355102161469404e-07,0,242,71
"('B2V8E3',)",3.9735028743743896,-1.9594118327859178e-07,0,246,71
"('B2WR80',)",38.40294647216797,3.476656638667919e-05,60,221,32
"('B2WR82',)",4.085643291473389,-2.0123403032812348e-07,0,218,32
"('B2ZWT4',)",3.836146593093872,-1.7191818812989368e-07,0,188,42
"('B2ZWT5',)",4.495676517486572,-1.5770395123126946e-07,0,216,42
"('B2ZZ11',)",1.7027798891067505,-1.8044661942440143e-07,0,162,7
"('B3DFH0',)",3.9108293056488037,-1.7153078601950256e-07,0,267,15
"('B3EWP2',)",5.791277885437012,-2.033669801448923e-07,0,44,23
"('B3FIE3',)",2.272655725479126,-2.2218647188765317e-07,0,275,127
"('B3GF12',)",0.3910139501094818,-1.8615602925819985e-07,0,279,11
"('B3GK03',)",0.4398576021194458,-1.8648732691417536e-07,0,270,3
"('B3IVI7',)",0.7721092104911804,-1.8827091707862564e-07,0,264,2
"('B3U4H7',)",1.3699891567230225,-1.9964522834925447e-07,0,264,5
"('B3V4Z0',)",0.09779302775859833,-1.6616937159597e-07,0,270,3
"('B3VD85',)",2.3964149951934814,-1.7705602317619196e-07,0,249,32
